2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmr10.ttf', name='cmr10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFiveSymReg.ttf', name='STIXSizeFiveSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmmi10.ttf', name='cmmi10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-BoldOblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 1.335
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Bold.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
